Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2006-05-30,25.375484466552734,25.704339187289072,25.375484466552734,25.65052680397424,8680900
2006-05-31,25.495067596435547,25.692380427348233,25.21404712120678,25.507026157175307,11348000
2006-06-01,26.057104110717773,26.116894623375106,25.554856049465872,25.560834188386867,9034900
2006-06-02,26.194629669189453,26.42781591120767,26.02721209269605,26.188649248138436,9637700
2006-06-05,25.6923828125,26.26638009612208,25.6565071269502,26.10494293244166,7867200
2006-06-06,25.339611053466797,25.817942082236776,25.118381099460095,25.692380614846332,12679200
2006-06-07,25.26187515258789,25.572790812784685,25.190126086653766,25.33362421852202,9958000
2006-06-08,25.32168197631836,25.411370077171284,24.66397683960742,25.11241278214574,14402700
2006-06-09,25.172199249267578,25.465178354490675,25.12436727586423,25.321677872555064,8106100
2006-06-12,24.873241424560547,25.24992818513121,24.867263283347622,25.172198664186816,9059600
2006-06-13,24.233476638793945,25.040662671701238,24.11987369232391,24.72376640062072,16522300
2006-06-14,23.89863395690918,24.42479686909914,23.51596919136669,24.299235420567122,16879100
2006-06-15,24.27531623840332,24.40685809569692,23.91656862142661,23.976359130635487,18481200
2006-06-16,24.012237548828125,24.335111809522694,23.922549493903414,24.275319012618894,15754500
2006-06-19,23.886682510375977,24.191617873445843,23.767099165321337,24.018222137159743,9087100
2006-06-20,24.209552764892578,24.38294619100215,23.940490854222954,24.000281376210776,11176100
2006-06-21,24.640050888061523,24.78952948206461,23.976365565749855,23.99430454801661,15242300
2006-06-22,24.55634117126465,24.91508885429939,24.514487350939334,24.58623643137385,10466300
2006-06-23,24.436765670776367,24.69386909555148,23.826892589742105,24.412850823552514,9954700
2006-06-26,24.813447952270508,24.813447952270508,24.281304493653785,24.31717789841112,11183300
2006-06-27,24.418827056884766,24.855304346475187,24.329138973999836,24.329138973999836,14116000
2006-06-28,24.675922393798828,24.699839512196824,24.478609588308295,24.61612959780384,8540100
2006-06-29,25.518991470336914,25.626616264610444,24.879223127079168,24.92107696031189,17320000
2006-06-30,25.112403869628906,25.70434010727816,25.112403869628906,25.66846442349682,16247700
2006-07-03,25.841781616210938,25.841781616210938,25.31735140944036,25.347490653603828,6828300
2006-07-05,25.564502716064453,25.841787504715683,25.341469499060413,25.841787504715683,10451000
2006-07-06,25.58861541748047,25.721228583886862,25.48011227257138,25.55847616600072,10831500
2006-07-07,25.564502716064453,25.769452842345242,25.492168053694012,25.588615036680416,6736400
2006-07-10,25.66698455810547,25.733290005124985,25.576564485703823,25.642872232201302,5332100
2006-07-11,25.841781616210938,25.914118561575588,25.407771441407704,25.534357646580442,8814500
2006-07-12,25.468053817749023,26.058791831548888,25.449970728385722,25.847814790719397,7025300
2006-07-13,24.94964027404785,25.293232628527036,24.84113718321481,25.287205701025798,11099000
2006-07-14,24.648250579833984,25.021982280993996,24.47946896630566,24.865256825500126,10439300
